,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
1549,31873,BELAPUR INDUSTRIES LTD.,20020331,12,IGAAP,6.4,0.3,1.6,1.6,,4.8,2.0,2.9,2.0,-2.8,1.6,33.3333,108.6,,0.0,33.8,1807030.0,,18.1,,,,18.0703,12.5,4.7,108.6,,,56.9,0.3609,0.3609,0.376,8.9,8.9,,2001,123.4,0.03889789303079416,1,0.07212317666126418,1,0.0575875486381323,0,1,0,115.99999999999713,0.0,0.0,1.0,0,18.0703,0,16.0,1.574468085106383,1,0.002431118314424635,0.036575875486381325,0,4
1553,31927,BELL CERAMICS LTD. [MERGED],20020630,12,IGAAP,1346.0,1338.7,4.8,4.8,,1341.2,10.1,305.0,26.7,209.2,21.3,1.5881,2003.0,,0.0,317.4,21521425.0,15000000.0,215.2,150.0,,,215.2142,386.1,1165.0,2003.0,,,1804.1,0.4597,1.0177,4.9343,253.1,292.1,,2001,1790.6,0.7490226739640344,1,0.14134926840165307,1,0.7132416630576007,1,0,0,1896.799999999997,0.0,0.0,1.1512,0,215.2142,0,1.001867483379398,1.0097332924586144,0,0.747626493912655,0.7063663923776526,1,4
1558,32003,BELLS CONTROLS LTD.,20020930,18,IGAAP,156.1,155.0,,,,156.1,-334.6,-118.5,-334.6,-268.4,-334.0,-213.9654,477.9,,0.0,182.8,11294231.0,,112.9,,,,112.9423,-315.5,279.5,477.9,,,267.2,0.3139,0.4392,,12.3,12.6,,2001,651.3,0.2396744971595271,1,0.018885306310456013,1,0.4763960451190642,0,0,0,564.5999999999972,0.0,0.0,0.8509,0,112.9423,0,1.0070967741935484,1.1499159663865548,0,0.2379855673268847,0.41428770366244255,0,2
1561,32060,BEMCO HYDRAULICS LTD.,20020331,12,IGAAP,83.6,81.6,1.3,1.3,,82.3,-2.0,5.2,-2.0,1.9,-3.1,-3.7667,125.5,,0.0,37.8,682750.0,14732.0,6.8,1.5,,,6.8275,6.3,43.1,125.5,,,91.1,0.615,1.2117,8.9792,3.2,3.9,,2001,131.8,0.6244309559939302,1,0.024279210925644917,1,1.0785907859078592,0,0,0,128.64999999999722,0.0,0.0,1.1389,1,6.8275,0,1.008578431372549,1.0092983939137785,0,0.6191198786039452,1.068654019873532,0,3
1564,32062,BEMCO JACKS & ALLIED PRODUCTS LTD.,20020331,12,IGAAP,7.0,7.0,,,,7.0,-1.5,0.8,-1.5,0.6,-1.5,-21.4286,22.3,,0.0,9.2,500000.0,,5.0,,,,5.0,-13.3,23.3,22.3,,,19.5,0.3214,0.6071,,-0.6,-0.5,,2001,22.9,0.30567685589519655,1,-0.026200873362445417,0,0.2222222222222222,1,0,0,22.59999999999721,0.0,0.0,0.6069,1,5.0,0,1.0,1.018181818181818,0,0.30567685589519655,0.21825396825396826,1,4
1567,32084,BENARES HOTELS LTD.,20020331,12,IGAAP,95.1,88.4,0.1,,0.1,95.0,7.2,16.0,10.5,3.8,7.1,7.4737,165.6,,0.0,16.6,1300000.0,,13.0,,,,13.0,123.6,,165.6,,,168.2,2.75,2.928,0.0,11.6,15.2,,2001,176.7,0.5376344086021506,1,0.0656479909451047,1,0.8436460412508315,0,0,0,171.14999999999716,0.0,0.0,1.9938,1,13.0,0,1.0746606334841629,1.060200668896321,1,0.5002829654782117,0.7957418496340651,0,4
1573,32255,BENGAL TEA & FABRICS LTD.,20020331,12,IGAAP,1029.7,991.1,33.1,30.8,2.3,996.6,-44.9,112.5,-41.2,-10.6,-77.7,-7.7965,1088.6,,0.0,129.2,6003990.0,,60.1,,,,60.0399,212.0,542.8,1088.6,,,974.7,0.3001,0.9806,2.5604,71.5,75.8,,2001,1055.6,0.9441076165214097,1,0.06773399014778325,1,1.0534848885364347,0,0,0,1072.099999999997,0.0,0.0,0.9818,0,60.0399,0,1.0055493895671477,1.0151991169228156,0,0.9388973095869648,1.0377125737950479,0,2
1581,32433,BERGER PAINTS INDIA LTD.,20020331,12,IGAAP,6111.0,6028.0,0.8,0.4,0.4,6110.2,313.9,563.5,346.2,349.0,313.1,5.1242,3129.3,,0.0,649.2,26582780.0,,265.8,,,,265.8278,1497.1,762.5,3129.3,,,3130.05,0.7685,1.5443,0.5093,641.5,698.3,,2001,3191.6,1.91446296528387,1,0.20099636545933075,1,2.0557241977450134,0,0,0,3160.4499999999975,0.0,0.0,1.2976,1,265.8278,0,1.0136363636363637,1.0108573967125722,1,1.888707858127585,2.0336441167967623,0,4
1587,32528,BERYL DRUGS LTD.,20020331,12,IGAAP,44.0,43.9,,,,44.0,1.2,7.1,1.4,3.1,1.2,2.7273,58.1,,0.0,4.9,5131000.0,,51.3,,,,51.31,46.2,4.4,58.1,,,55.2,1.7938,2.3814,0.0952,0.0,,,2001,56.7,0.7760141093474426,1,0.0,0,0.7066895368782162,1,0,0,57.3999999999975,0.0,0.0,2.5435,0,51.31,0,1.0022779043280183,1.0,1,0.7742504409171075,0.7066895368782162,1,4
1592,32533,BESCO LTD.,20020930,12,IGAAP,691.9,676.5,11.1,9.0,2.1,680.8,27.7,87.9,29.6,52.2,16.9,2.4824,1163.2,,0.0,143.3,4360000.0,,43.6,,,,43.6,150.5,134.8,1163.2,,,454.95,0.22399999999999998,0.8063,0.8957,54.0,56.0,,2001,1209.2,0.5630168706582864,1,0.04465762487595104,1,0.6135557704706641,0,0,0,1186.1999999999975,0.0,0.0,0.703,1,43.6,0,1.0063562453806356,1.005414685684099,1,0.5594608005292755,0.6102514506769826,0,4
1595,32551,BEST & CROMPTON ENGG. LTD.,20020930,15,IGAAP,203.9,168.7,18.6,18.2,0.4,185.3,-147.4,-97.1,-147.4,-123.0,-146.3,-78.9530,992.1,,0.0,211.1,105327383.0,450000.0,1053.3,45.0,,,1053.2738,-22.9,451.0,992.1,,,731.5,0.2078,1.4752,,-93.4,-92.3,,2001,1080.4,0.17151055164753795,1,-0.08644946316179193,0,0.5737636906737471,0,0,0,1036.2499999999973,0.0,0.0,1.2957,1,1053.2738,0,1.098399525785418,1.016015280634734,1,0.15614587189929655,0.5647195486226353,0,3
1600,32581,BEST EASTERN HOTELS LTD.,20020331,12,IGAAP,26.7,26.3,,,,26.7,4.3,10.1,4.3,6.0,4.3,16.1049,68.6,,0.0,7.5,1685000.0,1200000.0,16.9,12.0,,,16.85,30.2,45.1,68.6,,,64.65,0.1458,0.1667,2.8187,5.3,5.3,0.2,2001,60.7,0.43986820428336076,1,0.0873146622734761,1,0.43295638126009695,1,0,0,64.64999999999728,0.0,0.0,0.0787,1,16.0,0,1.015209125475285,1.0,1,0.4332784184514003,0.43295638126009695,1,6
1603,32668,BESTAVISION ELECTRONICS LTD.,20020331,12,IGAAP,111.4,109.5,,,,111.4,-172.2,6.0,-172.2,-62.0,-172.2,-154.5781,479.1,,0.0,73.3,27149471.0,,271.5,,,,271.4947,-387.2,684.0,479.1,,,448.55,0.8567,1.0165,,-5.0,10.6,,2001,533.1,0.20896642280997937,1,-0.009379103357719002,0,0.17532996578132637,1,0,0,506.0999999999973,0.0,0.0,1.0578,0,271.4947,0,1.017351598173516,1.0093808630393997,1,0.20540236353404615,0.17370050513280103,1,4
1615,32984,BHAGAWATI GAS LTD.,20020331,12,IGAAP,254.7,224.9,2.0,2.0,,252.7,-53.4,41.9,-53.4,-13.6,-42.9,-16.9767,706.2,,0.0,111.4,15720293.0,,157.2,,,,157.2029,187.6,305.7,706.2,,,656.55,0.9005,0.9399,1.6295,32.9,34.0,,2001,611.4,0.4133137062479555,1,0.053810925744193654,1,0.301743264659271,1,0,0,658.7999999999973,0.0,0.0,1.0777,0,157.2029,0,1.12361049355269,1.1546391752577319,0,0.367844291789336,0.2613312202852615,1,4
1618,32986,BHAGAWATI OXYGEN LTD.,20020331,12,IGAAP,44.0,42.0,0.6,0.6,,43.4,1.7,8.7,3.3,1.4,1.1,2.5346,64.3,,0.0,23.4,2312969.0,,23.1,,,,23.1297,33.5,0.4,64.3,,,57.85,1.3015,1.3015,0.0119,3.0,4.3,,2001,52.5,0.8266666666666667,1,0.05714285714285714,1,0.643253234750462,1,0,0,58.39999999999729,0.0,0.0,1.5,0,23.1297,0,1.0333333333333332,1.045045045045045,0,0.8,0.6155268022181145,1,4
1621,32996,BHAGERIA INDUSTRIES LTD.,20020331,12,IGAAP,388.6,379.6,0.8,0.7,0.1,387.8,3.7,20.7,4.6,5.0,2.9,0.7478,185.3,,0.0,46.2,3462750.0,,34.6,,,,34.6275,95.0,34.6,185.3,,,185.45,0.6837,0.9512,0.3642,4.2,4.1,,2001,188.0,2.0627659574468087,1,0.022340425531914895,1,2.0558086560364464,1,0,0,186.6499999999973,0.0,0.0,0.8511,1,34.6275,0,1.0216016859852477,1.0267349260523322,0,2.019148936170213,2.0022779043280186,1,5
1624,33012,BHAGHEERATHA ENGINEERING LTD.,20020331,12,IGAAP,1382.5,1323.1,12.1,12.1,,1370.4,-20.1,89.0,-20.1,-1.3,-31.4,-2.2913,1656.8,,0.0,692.7,7850400.0,,78.5,,,,78.50399999999999,376.7,442.7,1656.8,,,1476.1,0.5818,0.843,1.1752,80.2,79.4,,2001,1296.4,1.0570811477938908,1,0.06186362233878433,1,0.8612504478681475,1,0,0,1476.5999999999974,0.0,0.0,0.8738,0,78.50399999999999,0,1.0357493764643642,1.0494433529796987,0,1.0205954952175254,0.8206735936940165,1,4
1627,33015,BHAGIRADHA CHEMICALS & INDS. LTD.,20020331,12,IGAAP,320.4,300.9,,,,320.4,7.8,37.2,14.0,9.4,7.8,2.4345,236.9,,0.0,49.2,5102800.0,,51.0,,,,51.028,51.2,111.1,236.9,,,219.05,0.6066,0.9283,2.1699,26.1,27.2,,2001,203.4,1.5752212389380529,1,0.12831858407079647,1,1.1276400367309458,1,0,0,220.1499999999975,0.0,0.0,0.9025,1,51.028,0,1.0648055832502492,1.0805103387593489,0,1.4793510324483774,1.0436179981634528,1,5
1634,33103,PRADHIN LTD.,20020331,12,IGAAP,277.0,276.7,,,,277.0,-1.5,5.1,-2.1,0.8,-1.5,-0.5415,102.6,,0.0,24.8,3648800.0,,36.5,,,,36.488,43.9,28.2,102.6,,,98.65,1.0046,1.4391,0.6424,3.0,3.0,,2001,98.0,2.826530612244898,1,0.030612244897959183,1,3.290650406504065,0,0,0,100.29999999999752,0.0,0.0,1.3083,1,36.488,0,1.0010842067220818,1.0065278209511967,0,2.823469387755102,3.2693089430894307,0,3
1637,33130,BHAGWATI AUTOCAST LTD.,20020331,12,IGAAP,216.7,199.7,16.8,16.6,0.2,199.9,0.9,14.8,1.4,-7.9,-15.9,-7.9540,134.1,,0.0,61.2,1653333.0,,16.5,,,,16.5333,36.8,18.6,134.1,,,135.75,0.8755,1.0636,0.5054,19.4,19.5,,2001,137.6,1.4527616279069768,1,0.14098837209302326,1,1.4125973106864824,1,0,0,135.84999999999755,0.0,0.0,1.1232,0,16.5333,0,1.0010015022533802,1.0,1,1.4513081395348837,1.4125973106864824,1,5
1644,33264,BHAGYANAGAR INDIA LTD.,20020331,12,IGAAP,1258.0,1237.8,1.4,1.0,0.4,1256.6,88.4,147.8,97.7,82.4,87.8,6.9871,715.2,,0.0,51.0,6423643.0,,64.2,,22.7,22.7,64.2364,489.6,161.4,715.2,,,714.0,4.657,5.1443,0.3297,256.2,267.0,,2001,715.6,1.756008943543879,1,0.3580212409167132,1,2.13907763481278,0,0,0,715.3999999999977,0.0,0.0,2.9062,1,67.73,1,1.0151882371950234,1.0061883713022781,1,1.7297372833985465,2.12592164233049,0,5
1647,33275,SRI K P R INDUSTRIES LTD.,20020331,12,IGAAP,110.1,108.2,,,,110.1,5.0,10.3,5.5,4.8,5.0,4.5413,130.7,,0.0,11.3,5653300.0,,56.5,,,,56.533,69.9,26.3,130.7,,,123.7,1.2368,2.1941,0.3763,4.1,3.9,,2001,120.9,0.9106699751861042,1,0.033912324234904874,1,0.7406523468575974,1,0,0,125.79999999999768,0.0,0.0,2.5286,0,56.533,0,1.0175600739371533,1.0053995680345573,1,0.8949545078577337,0.7366746221161495,1,5
1655,33477,BHANDARI HOSIERY EXPORTS LTD.,20020331,12,IGAAP,132.8,131.6,0.6,0.6,,132.2,1.9,10.4,3.0,6.0,1.3,0.9834,224.5,,0.0,61.5,4555700.0,,45.6,,,,45.556999999999995,116.0,34.1,224.5,,,220.45,0.5146,1.2025,0.294,8.2,7.9,,2001,219.6,0.6020036429872495,1,0.03734061930783242,1,0.7846473029045643,0,0,0,222.04999999999768,0.0,0.0,1.2362,0,45.556999999999995,0,1.0045592705167172,1.0042485395645246,1,0.599271402550091,0.7813278008298755,0,3
1658,33501,R K B AGRO INDS. LTD.,20020630,12,IGAAP,219.2,218.4,0.7,0.4,0.3,218.5,2.3,12.8,0.3,10.2,1.6,0.7323,170.6,,0.0,42.4,3249300.0,,32.5,,,,32.493,47.0,58.5,170.6,,,146.35,1.6929,2.0854,1.2447,-9.3,-9.2,,2001,147.8,1.4783491204330175,1,-0.06292286874154263,0,1.5514592933947775,0,0,0,159.1999999999977,0.0,0.0,1.9099,1,32.493,0,1.0004578754578755,1.0,1,1.4776725304465492,1.5514592933947775,0,3
1661,33537,BHANSALI ENGINEERING POLYMERS LTD.,20020630,15,IGAAP,1357.0,1263.8,91.8,91.8,,1265.2,32.7,100.5,32.7,-42.3,-59.0,-4.6633,1440.7,,0.0,93.3,13340564.0,,133.4,,,,133.4056,255.8,387.0,1440.7,,,749.95,2.657,3.9753,1.5129,136.5,69.7,,2001,755.1,1.6755396636207125,1,0.18077075883988875,1,1.2153015538583092,1,0,0,1097.8999999999976,0.0,0.0,1.9781,1,133.4056,0,1.0011077702168065,1.0034793954550396,0,1.6736856045556878,1.211087700816434,1,5
1667,33671,BHARAT BIJLEE LTD.,20020331,12,IGAAP,1450.6,1417.7,23.1,21.7,1.4,1427.5,-46.4,61.5,-45.9,-17.0,-69.4,-4.8616,1236.4,,0.0,633.4,565156.0,,56.5,,,,5.6516,237.8,267.1,1236.4,,,1268.55,0.7837,1.1641,1.1232,94.3,104.1,,2001,1310.5,1.0892789011827546,1,0.07195726821823731,1,1.373824326478559,0,0,0,1273.4499999999975,0.0,0.0,1.1832,0,5.6516,0,1.0069126049234676,1.0314164322901083,0,1.0818008393742846,1.3319783197831978,0,2
1670,33703,BHARAT COMMERCE & INDS. LTD.,20020331,12,IGAAP,89.0,84.6,1.0,1.0,,88.0,-173.4,-78.9,-173.3,-98.9,-174.4,-198.1818,383.1,,0.0,305.7,5000000.0,,50.0,,,,50.0,-477.4,554.5,383.1,,,405.65,0.0351,0.237,,-2.5,-2.4,,2001,428.2,0.20551144325081738,1,-0.005838393274170948,0,0.331942789034565,0,0,0,405.6499999999974,0.0,0.0,0.3041,0,50.0,0,1.0401891252955084,1.027043638598648,1,0.1975712283979449,0.323202224870878,0,2
1673,33721,BHARAT DYNAMICS LTD.,20020331,12,IGAAP,4023.4,2841.0,150.5,150.5,,3872.9,725.5,1421.3,1111.9,-67.0,575.4,14.8571,19859.1,,0.0,14926.6,1150000.0,,1150.0,,,,11.5,3454.3,859.3,19859.1,,,18126.55,0.9668,1.0933,0.2488,2995.8,3223.2,,2001,16691.0,0.23203522856629322,1,0.17948595051225213,1,0.17330225482054254,1,0,0,18275.049999999996,0.0,0.0,1.0653,1,11.5,0,1.3632171770503345,1.5053952473326868,0,0.1702114912228147,0.11512076654128255,1,5
1676,33723,B E M L LTD.,20020331,12,IGAAP,14353.0,14293.2,86.6,86.3,0.3,14266.4,53.5,868.5,143.5,260.7,-20.8,-0.1458,17985.8,,0.0,8567.2,37000000.0,,370.0,,,,370.0,5555.9,3003.3,17985.8,,,17154.95,0.7455,1.2969,0.5406,1073.6,1094.4,,2001,17102.4,0.8341753204228646,1,0.0627748152306109,1,0.8437351384402542,0,0,0,17544.099999999995,0.0,0.0,1.3085,0,370.0,0,0.9981249825091651,1.0096672628638157,0,0.8357423519506034,0.8356566261711681,1,3
1679,33727,BHARAT ELECTRONICS LTD.,20020331,12,IGAAP,19869.7,19480.8,187.2,176.1,11.1,19682.5,1996.9,4100.6,2977.9,2848.9,1813.0,9.2112,29644.7,,0.0,16835.8,80000000.0,,800.0,,,,800.0,7751.1,836.8,29644.7,,,26409.65,0.7593,1.2538,0.10800000000000001,2897.3,4248.2,,2001,23787.9,0.8274164596286346,1,0.1217972162317817,1,0.8848253577783716,0,0,0,26716.299999999996,0.0,0.0,1.3313,0,800.0,0,1.0103537842388404,1.0221814581877475,0,0.8189373589093614,0.8656245431678067,0,2
1682,33738,BHARAT AGRI FERT & REALTY LTD.,20020331,12,IGAAP,101.4,100.5,0.8,0.8,,100.6,-10.8,2.5,-10.8,-2.0,-10.5,-10.4374,213.5,,0.0,77.3,3413511.0,,34.1,,,,34.1351,36.4,43.3,213.5,,,155.1,0.3162,1.0712,1.1896,0.0,,,2001,213.9,0.4703132304815334,1,0.0,0,0.7295514511873351,0,0,0,213.699999999996,0.0,0.0,1.0674,1,34.1351,0,1.0009950248756219,1.0,1,0.46984572230014027,0.7295514511873351,0,3
1685,33750,BHARAT FORGE LTD.,20020331,12,IGAAP,4830.6,4724.8,37.4,37.2,0.2,4793.2,212.9,1250.9,345.7,715.2,175.5,3.6614,7536.5,,0.0,1511.5,37702196.0,20000000.0,377.0,200.0,,,377.022,914.1,4022.3,7536.5,,,7335.4,0.5023,0.8252,5.6327,1423.9,1482.1,100.0,2001,7356.2,0.6515864169000299,1,0.19356461216388898,1,0.5380724096350108,1,0,0,7446.349999999997,0.0,0.0,0.6257,1,377.022,0,1.0144768032509313,1.0282133423256337,0,0.642288137897284,0.5233081379959413,1,5
1688,33759,BHARAT GEARS LTD.,20020331,12,IGAAP,915.4,855.4,52.5,50.5,2.0,862.9,-137.0,45.8,-137.0,-97.7,-189.4,-21.9492,1486.1,,0.0,510.9,6013718.0,150000.0,60.1,15.0,,,60.1372,151.3,615.7,1486.1,,,1423.7,0.3371,0.6107,4.5172,156.9,172.3,-17.5,2001,1544.0,0.5588730569948186,1,0.10161917098445596,1,0.8863932291666666,0,0,0,1515.0499999999965,0.0,0.0,0.8565,0,60.1372,0,1.008767827916764,1.0073246522639836,1,0.5540155440414508,0.8799479166666666,0,3
1691,33769,BHARAT HEAVY ELECTRICALS LTD.,20020331,12,IGAAP,81183.6,75515.2,3396.5,3378.2,18.3,77787.1,4679.5,13169.9,7134.6,2492.3,1339.4,1.7219,112193.6,,0.0,40901.6,244760000.0,,2447.6,,,,2447.6,42203.3,6445.0,112193.6,,,105441.6,1.1604,1.5195,0.1527,8273.8,12803.7,,2001,103468.3,0.7517964439350023,1,0.07996458818787976,1,0.6776332706952823,1,0,0,107830.95000000001,0.0,0.0,1.3894,1,2447.6,0,1.03008533381359,1.0330002849531186,0,0.7298389941653627,0.6559855602808822,1,5
1694,33775,BHARAT HOTELS LTD.,20020331,12,IGAAP,647.7,557.5,1.9,1.8,0.1,645.8,-8.1,68.5,-6.3,-47.2,20.7,3.2053,4488.0,,0.0,229.0,22133333.0,,221.3,,,,221.3333,2075.5,1717.2,4488.0,,,4096.95,1.4316,1.4926,0.8274,60.0,73.1,,2001,3705.9,0.1742626622412909,1,0.01619039909333765,1,0.2345136683387255,0,0,0,4096.950000000007,0.0,0.0,1.3931,1,221.3333,0,1.1583856502242151,1.1965773133424202,0,0.15043579157559567,0.19598705885844883,0,3
1697,33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,20020331,12,IGAAP,470.6,466.0,0.1,0.1,,470.5,-71.6,97.4,-61.0,66.1,-71.7,-15.2391,569.8,,0.0,85.3,25390000.0,,253.9,,,,253.9,-289.9,722.8,569.8,,,704.35,1.6547,3.7036,,0.8,7.6,,2001,838.9,0.5608534986291572,1,0.0009536297532483014,1,1.114704954244241,0,0,0,704.3500000000067,0.0,0.0,2.4112,1,253.9,0,1.009656652360515,1.0058371298405466,1,0.5554893312671355,1.1082360366046071,0,4
1700,33825,BHARAT LINE LTD.,20020331,12,IGAAP,2.1,0.2,,,,2.1,0.2,0.4,0.3,-1.5,0.2,9.5238,12.5,,0.0,4.8,1000000.0,,10.0,,,,10.0,2.7,0.4,12.5,,,12.45,0.8776,0.8776,0.1481,-0.9,-0.8,,2001,12.4,0.16935483870967744,1,-0.07258064516129033,0,0.21052631578947367,0,0,0,12.4500000000068,0.0,0.0,1.0,0,10.0,0,10.5,8.0,1,0.016129032258064516,0.02631578947368421,0,2
1705,33873,BHARAT PETROLEUM CORPN. LTD.,20020331,12,IGAAP,425570.3,422740.4,288.5,288.5,,425281.8,8498.3,22976.3,13408.9,14551.0,8349.0,1.9632,137562.6,,0.0,44791.2,300000000.0,,3000.0,,,,3000.0,39973.8,38487.4,137562.6,,,134205.85,0.2732,0.6738,0.9628,26942.2,31775.5,,2001,130849.1,3.2501698521426587,1,0.20590283005385593,1,4.4866963667680055,0,0,0,134205.85,0.0,0.0,0.6576,1,3000.0,0,1.0060117272917373,1.0061673275127632,0,3.2307474793483486,4.459195050448596,0,3
1708,33901,BHARAT RASAYAN LTD.,20020331,12,IGAAP,552.5,551.7,,,,552.5,36.5,93.3,58.8,72.9,38.0,6.8778,323.3,,0.0,30.1,4248740.0,,42.5,,,,42.4874,204.7,75.4,323.3,,,313.4,3.6404,5.412999999999999,0.3683,48.2,65.3,,2001,304.8,1.8126640419947506,1,0.15813648293963256,1,1.431606050852913,1,0,0,314.04999999999995,0.0,0.0,2.7792,1,42.4874,0,1.0014500634402754,1.0115988173754833,0,1.8100393700787403,1.4151915030576119,1,5
