,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
11938,234070,SRI GANAPATHY MILLS CO. LTD.,20010331,12,IGAAP,683.5,666.5,6.5,,6.5,677.0,6.6,45.4,7.2,15.7,1.3,0.1920,583.9,,0.0,126.1,3100000.0,,31.0,,,,31.0,192.1,263.3,583.9,,,570.2,0.3589,0.8795,1.3706,22.6,31.6,,2000,560.3,1.2082812778868464,1,0.0403355345350705,1,1.391260571888844,0,0,0,572.1000000000488,0.0,0.0,1.1708,0,31.0,0,1.0157539384846213,1.0301177873863128,0,1.1895413171515261,1.3505839710028191,0,2
11941,234203,SRI JAYALAKSHMI SPG. MILLS LTD.,20010331,12,IGAAP,415.4,406.2,,,,415.4,3.1,81.1,3.1,50.1,3.2,0.7703,621.4,,0.0,202.4,19850000.0,600000.0,198.5,60.0,,,198.5,20.6,454.9,621.4,,,593.2,0.3463,0.8047,,56.7,56.7,,2000,572.9,0.7250829115028801,1,0.09897015185896318,1,0.6938438988640528,1,0,0,597.1500000000489,0.0,0.0,0.8201,0,198.5,0,1.0226489414081732,1.0109450080085423,1,0.7090242625240007,0.6863319897398316,1,5
11946,234340,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.,20010331,12,IGAAP,840.4,835.3,4.4,0.8,3.6,836.0,36.6,108.5,43.7,75.3,32.2,3.8517,497.7,,0.0,83.7,4166000.0,,41.7,,,,41.66,226.9,169.0,497.7,,,467.6,0.2275,1.17,0.7448,48.8,52.1,,2000,437.5,1.9108571428571428,1,0.11154285714285714,1,1.5876486382815496,1,0,0,467.60000000004874,0.0,0.0,1.0528,1,41.66,0,1.000838022267449,1.0029076811243034,0,1.9092571428571428,1.5830456463367857,1,5
11949,234387,SRI MALINI SPG. MILLS LTD.,20010331,6,IGAAP,57.7,57.6,,,,57.7,-9.7,2.9,-9.7,-2.6,-8.3,-14.3847,121.6,,0.0,15.3,5677575.0,775000.0,56.8,7.8,,,56.7758,-34.2,137.8,121.6,,,119.45,0.9490000000000001,1.1276,,0.9,2.3,,2000,137.7,0.41902687000726224,1,0.006535947712418302,1,1.3896409652736903,0,0,0,129.65000000004875,0.0,0.0,0.9904,1,56.7758,0,1.0017361111111112,1.0021222410865875,0,0.4183006535947713,1.3866980576809886,0,3
11952,234438,SRI NACHAMMAI COTTON MILLS LTD.,20010630,12,IGAAP,715.8,712.6,1.2,1.2,,714.6,-24.0,45.9,-24.0,17.9,-19.2,-2.6868,540.8,,0.0,196.5,4300000.0,,43.0,,,,43.0,128.1,211.2,540.8,,,524.6,0.3659,1.176,1.6487,62.5,68.1,,2000,513.1,1.3927109725199767,1,0.12180861430520366,1,1.3174280879864637,1,0,0,526.9500000000488,0.0,0.0,1.3498,0,43.0,0,1.002806623631771,1.0030919866013914,0,1.38881309686221,1.31336717428088,1,4
11955,234619,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.,20010331,12,IGAAP,1125.0,1112.2,2.7,2.7,,1122.3,17.5,124.6,17.5,100.1,22.2,1.9781,812.7,,0.0,183.0,3234421.0,,32.3,,,,32.3442,67.8,557.2,812.7,,,796.55,0.4882,0.9451,8.2183,117.1,125.2,,2000,784.5,1.4305927342256213,1,0.14926704907584448,1,1.14660738858897,1,0,0,798.6000000000489,0.0,0.0,0.9422,1,32.3442,0,1.0090811005214888,1.009411983971671,0,1.4177182919056726,1.1359161638615431,1,5
11958,234776,CRIMSON METAL ENGG. CO. LTD.,20010331,12,IGAAP,819.6,816.0,2.4,2.4,,817.2,-143.0,-66.0,-143.0,-105.7,-141.6,-17.3275,386.9,,0.0,128.3,5088375.0,,50.9,,,,50.8837,-8.8,199.7,386.9,,,397.25,0.2125,0.8908,,-22.8,-22.8,,2000,544.7,1.5002753809436387,1,-0.041857903433082426,0,1.2795994185107413,1,0,0,465.800000000049,0.0,0.0,1.2219,0,50.8837,0,1.0014705882352941,1.001897053243961,0,1.498072333394529,1.2771765465999032,1,3
11965,234960,SRI VAJRA GRANITES LTD.,20010331,12,IGAAP,143.7,143.4,0.1,0.1,,143.6,-24.2,1.0,-24.2,-9.9,-24.3,-16.9220,154.4,,0.0,10.2,4360000.0,,43.6,,,,43.6,-33.3,174.6,154.4,,,159.05,1.1031,1.3454,,10.3,10.3,,2000,164.4,0.8734793187347931,1,0.06265206812652069,1,0.3942742340532396,1,0,0,159.40000000004898,0.0,0.0,1.8453,0,43.6,0,1.0013947001394699,1.0025542784163475,0,0.8722627737226277,0.39326971371170266,1,4
11968,234990,SRI VASAVI INDS. LTD.,20010331,12,IGAAP,1525.1,1518.6,,,,1525.1,31.0,118.4,37.9,92.8,31.0,2.0327,1351.7,,0.0,193.2,27256570.0,2000000.0,272.6,20.0,,,272.5657,489.9,668.5,1351.7,,,1280.05,1.0099,1.5327,1.4226,7.0,17.6,,2000,1217.4,1.2527517660588137,1,0.005749958928864794,1,1.4609222553147787,0,0,0,1284.5500000000493,0.0,0.0,1.6942,0,272.5657,0,1.0042802581324906,1.0013374630437843,1,1.2474125184820106,1.4589709356064495,0,3
11971,235106,SRI VISHNU CEMENT LTD. [MERGED],20010331,12,IGAAP,1450.2,1431.7,11.7,10.6,1.1,1438.5,68.4,190.5,71.9,136.5,60.2,4.1849,1294.8,,0.0,186.9,23720000.0,,237.2,,,,237.2,165.7,873.3,1294.8,,,1209.8,0.7428,1.2152,5.2704,165.0,168.5,,2000,1124.8,1.278894025604552,1,0.1466927453769559,1,1.5559554605781127,0,0,0,1209.8000000000493,0.0,0.0,1.2368,0,237.2,0,1.0047495983795487,1.0050857308921826,0,1.2728485064011381,1.548082330446519,0,2
11974,235150,SRICHAKRA CEMENTS LTD.,20010331,12,IGAAP,220.9,203.5,16.2,16.2,,204.7,-3.2,13.3,-3.2,-8.4,-19.2,-9.3796,411.6,,0.0,94.7,17190080.0,,157.3,,,,171.9008,-223.9,467.2,411.6,,,371.7,0.1163,0.2174,,24.3,24.3,,2000,405.2,0.5051826258637709,1,0.05997038499506417,1,0.21441774491682072,1,0,0,408.4000000000495,0.0,0.0,0.1395,1,171.9008,0,1.0058968058968059,1.1360174102285092,0,0.5022211253701876,0.18874512220168416,1,5
11979,235359,SRINIVASA HATCHERIES PVT. LTD.,20010331,12,IGAAP,452.8,431.2,0.2,0.2,,452.6,51.5,95.7,80.7,63.9,54.0,11.9311,558.2,,0.0,61.9,4858850.0,,48.6,,,,48.5885,442.0,0.1,558.2,,,559.6,1.7209999999999999,2.4991,0.0002,36.8,68.5,,2000,561.0,0.8067736185383244,1,0.06559714795008913,1,0.6756156267357896,1,0,0,559.6000000000495,0.0,0.0,2.1426,1,48.5885,0,1.0496289424860854,1.0760837511058683,0,0.7686274509803921,0.6278466950564711,1,5
11982,235373,S S P D L LTD.,20010331,12,IGAAP,28.4,7.7,17.4,17.4,,11.0,12.7,14.0,12.8,-2.5,-0.1,-0.9091,70.5,,0.0,6.1,3000000.0,,30.0,,,,30.0,51.9,3.9,70.5,,,84.5,1.0833,3.3077,0.0751,-0.9,-15.4,,2000,99.4,0.11066398390342051,1,-0.009054325955734407,0,0.4056470588235294,0,0,0,84.95000000004944,0.0,0.0,1.5324,1,30.0,0,1.4285714285714286,1.0274135876042907,1,0.07746478873239436,0.39482352941176474,0,3
11993,235700,STALLION SHOX LTD. [MERGED],20010331,12,IGAAP,95.2,94.3,,,,95.2,-13.5,-4.3,-13.5,-14.3,-13.5,-14.1807,140.6,,0.0,35.3,15450000.0,,105.4,,,,154.5,-140.5,244.8,140.6,,,143.65,0.2493,0.6006,,-3.2,-3.2,,2000,146.7,0.648943421949557,1,-0.021813224267212,0,0.3798551678736011,1,0,0,143.65000000004943,0.0,0.0,0.696,0,154.5,0,1.0095440084835632,1.0017361111111112,1,0.6428084526244036,0.3791968400263331,1,4
11999,235758,SAVANT INFOCOMM LTD.,20010331,12,IGAAP,25.2,25.1,,,,25.2,-3.6,-2.0,-3.6,-3.1,-3.6,-14.2857,17.4,,0.0,4.1,3380300.0,,33.8,,,,33.803000000000004,9.4,3.4,17.4,,,17.45,0.76,1.1467,0.3617,-0.4,-0.4,,2000,19.0,1.3263157894736841,1,-0.021052631578947368,0,0.7392996108949417,1,0,0,18.200000000049435,0.0,0.0,1.7843,0,33.803000000000004,0,1.00398406374502,1.0052910052910053,0,1.3210526315789475,0.735408560311284,1,3
12004,235776,STANDARD CHROME LTD.,20010331,12,IGAAP,1.0,1.0,,,,1.0,-10.0,-1.6,-10.0,-10.0,-10.0,-1000.0000,181.9,,0.0,41.0,7673700.0,,76.7,,,,76.737,-63.2,202.7,181.9,,,185.05,0.0561,0.2854,,-0.5,-0.5,,2000,191.5,0.005221932114882507,1,-0.0026109660574412533,0,0.0038332534738859613,1,0,0,186.70000000004947,0.0,0.0,0.778,0,76.737,0,1.0,1.0,0,0.005221932114882507,0.0038332534738859613,1,3
12007,235818,STANDARD INDUSTRIES LTD.,20010331,12,IGAAP,2697.0,2291.9,323.5,19.6,303.9,2373.5,-776.6,-356.2,-776.4,-670.2,-790.0,-33.2842,2882.1,,0.0,625.6,64328941.0,,643.3,,,,643.2894,821.2,1268.1,2882.1,,,3358.8,0.4997,0.7451,1.5442,-134.7,-128.5,250.0,2000,4047.7,0.5863823899992588,1,-0.033278157966252435,0,0.8626817934946593,0,0,0,3464.900000000049,0.0,0.0,1.0214,0,393.2894,0,1.035603647628605,1.023922930917165,1,0.5662227931911951,0.8425260998129263,0,2
12010,235833,STANDARD MEDICAL & PHARMACEUTICALS LTD.,20010331,12,IGAAP,6.6,1.5,3.3,3.3,,3.3,-39.1,-4.4,-39.1,-10.3,-38.2,-1157.5758,124.8,,0.0,60.5,10845700.0,,108.5,,,,108.45700000000001,-137.3,200.9,124.8,,,137.15,0.4774,0.4971,,51.5,51.5,,2000,149.6,0.022058823529411763,1,0.3442513368983957,1,0.048163756773028296,0,1,0,137.2000000000495,0.0,0.0,0.5856,0,108.45700000000001,0,2.1999999999999997,1.8181818181818181,1,0.010026737967914439,0.026490066225165566,0,4
12013,235893,STANDARD SURFACTANTS LTD.,20010331,12,IGAAP,674.7,667.5,2.4,2.2,0.2,672.3,-8.9,27.9,-8.9,9.2,-10.7,-1.5916,370.8,,0.0,72.1,6400000.0,,64.0,,,,64.0,135.6,156.5,370.8,,,373.65,0.8825,1.1456,1.1541,21.0,21.6,,2000,377.5,1.7809271523178807,1,0.05562913907284768,1,1.8736559139784945,0,0,0,374.15000000004954,0.0,0.0,1.5544,0,64.0,0,1.007191011235955,1.0080995082441424,0,1.7682119205298013,1.8586021505376344,0,2
12016,235965,STANPACKS (INDIA) LTD.,20010331,12,IGAAP,119.6,118.9,,,,119.6,0.5,15.2,0.6,9.7,0.5,0.4181,125.9,,0.0,17.5,6096000.0,,61.0,,,,60.96,55.0,52.0,125.9,,,124.35,1.4624,2.5968,0.9455,1.9,2.2,,2000,125.7,0.9514717581543356,1,0.015115354017501987,1,0.9869174161896975,0,0,0,125.80000000004955,0.0,0.0,1.2567,1,60.96,0,1.0058873002523128,1.010041841004184,0,0.9459029435163087,0.9771054783319706,0,3
12024,236124,STAR PAPER MILLS LTD.,20010331,12,IGAAP,1819.1,1775.5,6.1,3.0,3.1,1813.0,123.0,380.4,133.7,285.2,116.9,6.4479,2699.0,,0.0,245.4,15611250.0,,156.1,,,,156.1125,718.9,989.6,2699.0,,,2074.7,0.6796,1.1427,1.3765,343.4,355.8,,2000,2683.8,0.6755346896191966,1,0.1279529026007899,1,0.5927659125294676,1,0,0,2691.4000000000497,0.0,0.0,1.0675,1,156.1125,0,1.0211208110391439,1.0207209936382915,1,0.6615619643788657,0.5807325569121424,1,6
12027,236197,NARBADA GEMS & JEWELLERY LTD.,20010331,12,IGAAP,48.8,48.5,,,,48.8,-7.0,-1.5,-7.0,-5.0,-6.9,-14.1393,67.3,,0.0,13.6,5392200.0,,54.2,,,,53.922,36.9,12.5,67.3,,,65.5,0.5236,0.6781,0.3388,4.6,4.6,,2000,70.2,0.6951566951566951,1,0.06552706552706553,1,0.8094629156010229,0,0,0,68.7500000000494,0.0,0.0,0.8486,0,53.922,0,1.0061855670103093,1.0031695721077654,1,0.6908831908831908,0.8069053708439897,0,3
12030,236255,STARLITE COMPONENTS LTD.,20010630,12,IGAAP,78.7,77.7,,,,78.7,2.7,18.2,2.7,10.7,2.7,3.4307,186.7,,0.0,10.0,8430000.0,,84.3,,,,84.3,100.7,65.2,186.7,,,174.15,1.0398,1.8964,0.6475,29.1,29.1,,2000,184.6,0.42632719393282775,1,0.15763813651137595,1,0.42299107142857145,1,0,0,185.6500000000494,0.0,0.0,2.3629,0,84.3,0,1.0128700128700128,1.0079787234042552,1,0.42091007583965334,0.4196428571428572,1,5
12033,236310,PERVASIVE COMMODITIES LTD.,20010331,12,IGAAP,4.5,3.8,,,,4.5,0.9,1.2,0.9,0.2,0.9,20.0000,8.7,,0.0,0.5,999600.0,,10.0,,,,9.996,5.1,3.1,8.7,,,8.75,3.8,7.2,0.6078,0.7,0.7,,2000,8.8,0.5113636363636364,1,0.07954545454545453,1,0.27999999999999997,1,0,0,8.750000000049416,0.0,0.0,5.8333,1,9.996,0,1.1842105263157896,1.037037037037037,1,0.43181818181818177,0.27,1,6
12048,236353,STATE TRADING CORPN. OF INDIA LTD.,20010331,12,IGAAP,11363.3,10517.4,150.2,150.2,,11213.1,-77.5,220.3,-77.4,-591.0,-171.9,-1.5330,8520.5,,0.0,1868.7,30000000.0,,300.0,,,,300.0,4206.9,1665.5,8520.5,,,7673.25,1.6534,1.6704,0.3959,-906.4,-505.1,,2000,7091.8,1.5811359598409431,1,-0.1278095828985589,0,1.4794155416707133,1,0,0,7806.150000000049,0.0,0.0,1.7012,0,300.0,0,1.0661475269553313,1.1687283143366212,0,1.4830367466651624,1.2658335761382153,1,3
12051,236460,STEEL AUTHORITY OF INDIA LTD.,20010331,12,IGAAP,168736.6,163704.1,3475.4,522.9,2952.5,165261.2,-7286.6,24682.8,-7286.6,6794.1,-10574.7,-6.3988,258404.6,,0.0,48387.3,4130400545.0,,41304.0,,,,41304.0054,41648.9,142506.8,258404.6,,,257850.6,0.2924,0.7066,3.4216,30450.8,30594.2,,2000,266016.2,0.6212448715529355,1,0.11446972026515678,1,0.4830818265607121,1,0,0,262210.4,0.0,0.0,0.5785,1,41304.0054,0,1.0095116738065815,1.0164244596862255,0,0.6153914686398798,0.4752756803096233,1,5
12054,236480,SAIL-S C L KERALA LTD.,20010331,12,IGAAP,184.0,172.9,10.3,10.3,,173.7,-31.6,-4.8,-31.6,-15.9,-40.9,-23.5463,227.5,,0.0,153.5,7000000.0,,70.0,,,,70.0,-326.5,399.3,227.5,,,235.1,0.3806,0.5818,,0.0,,,2000,249.6,0.6959134615384616,1,0.0,0,0.6544876886417792,1,0,0,238.55000000004074,0.0,0.0,0.6043,0,70.0,0,1.004626951995373,1.0287141073657928,0,0.6927083333333334,0.6362192216044479,1,3
12057,236505,STEEL STRIPS INFRASTRUCTURES LTD.,20010331,12,IGAAP,21.0,10.3,2.1,2.1,,18.9,2.0,4.3,3.3,-6.8,-0.1,-0.5291,206.8,,0.0,33.8,8643000.0,,86.4,,,,86.43,100.5,52.4,206.8,,,198.7,1.4119,3.7642,0.5214,-29.8,-28.5,,2000,199.4,0.09478435305917753,1,-0.14944834503510532,0,1.19880174291939,0,0,0,203.10000000004075,0.0,0.0,1.1534,1,86.43,0,1.8349514563106792,1.029466791393826,1,0.051654964894684054,1.164488017429194,0,3
12063,236511,STEEL STRIPS WHEELS LTD.,20010331,12,IGAAP,448.7,443.8,,,,448.7,26.6,100.0,40.5,56.6,28.4,6.3294,492.7,,0.0,79.3,11075200.0,,110.8,,,,110.75200000000001,206.4,175.9,492.7,,,480.75,0.4086,0.7325,0.8522,128.4,144.1,,2000,469.3,0.9561048369912636,1,0.27359897720008525,1,1.2698819907644945,0,0,0,481.0000000000408,0.0,0.0,0.9739,0,110.75200000000001,0,1.0110410094637223,1.014760147601476,0,0.9456637545280204,1.2514109799897384,0,2
12066,236519,STEEL TUBES OF INDIA LTD.,20010331,12,IGAAP,327.1,324.1,,,,327.1,-133.1,98.2,-133.1,43.2,-130.0,-39.7432,1620.7,,0.0,203.5,12400001.0,,124.0,,,,124.0,158.0,1245.0,1620.7,,,1612.85,0.6731,0.6845,7.8797,13.0,15.6,,2000,1606.0,0.20367372353673724,1,0.00809464508094645,1,0.3090424113096826,0,0,0,1613.3500000000408,0.0,0.0,0.6152,1,124.0,0,1.0092564023449553,1.005031228313671,1,0.2018057285180573,0.30749533208855695,0,4
12073,236536,STEELCAST LTD.,20010331,12,IGAAP,219.9,218.5,,,,219.9,-9.8,20.1,-9.8,-1.0,-9.8,-4.4566,182.3,,0.0,26.2,3594600.0,,36.4,,,,35.946,86.8,66.0,182.3,,,182.3,0.8871,1.2661,0.7604,6.6,6.6,,2000,186.5,1.179088471849866,1,0.0353887399463807,1,0.7476754015215554,1,0,0,184.40000000004073,0.0,0.0,1.2627,1,36.448,1,1.0064073226544623,1.009703196347032,0,1.1715817694369972,0.7404902789518174,1,6
12078,236597,STELCO STRIPS LTD.,20010630,12,IGAAP,245.7,245.6,,,,245.7,2.1,9.1,2.2,6.6,2.1,0.8547,237.4,,0.0,31.7,6108750.0,,61.1,,,,61.0875,131.9,64.8,237.4,,,224.45,0.8578,1.2375,0.4913,43.5,43.6,,2000,214.6,1.1449207828518173,1,0.20270270270270271,1,1.7721226142278772,0,0,0,226.00000000004076,0.0,0.0,1.839,0,61.0875,0,1.0004071661237786,1.001634521085322,0,1.1444547996272134,1.769230769230769,0,2
12081,236667,TRITON CORP LTD.,20010331,12,IGAAP,5.4,1.5,3.7,2.5,1.2,1.7,1.2,3.5,1.2,-2.7,-2.5,-147.0588,17.0,,0.0,3.7,13740000.0,,137.4,,,,137.4,6.9,5.9,17.0,,,18.95,0.5294,0.5294,0.8551,6.5,6.8,19.2,2000,23.3,0.07296137339055793,1,0.27896995708154504,1,0.14018691588785046,0,1,0,20.15000000004076,0.0,0.0,0.4848,1,87.4,0,1.1333333333333333,1.1842105263157896,0,0.06437768240343347,0.11838006230529594,0,4
12087,236746,STERLING BIOTECH LTD.,20011231,12,IGAAP,1183.6,1181.8,,,,1183.6,196.9,472.5,233.8,393.0,203.3,17.1764,4489.6,,0.0,27.7,15000000.0,,150.0,,,,150.0,2160.1,2145.4,4489.6,,,3862.15,0.3983,1.4883,0.9932,625.6,631.1,262.1,2000,3286.6,0.36012900870200204,1,0.19034868861437354,1,0.6909442890944288,0,0,0,3888.1000000000404,0.0,0.0,1.5555,0,150.0,0,1.00152310035539,1.0096178023635907,0,0.35958133025010647,0.6843622284362229,0,2
12099,236885,TEJASSVI AAHARAM LTD.,20010331,12,IGAAP,122.3,121.7,,,,122.3,-23.9,4.8,-23.9,-3.5,-23.7,-19.3786,151.5,,0.0,39.0,7000000.0,,70.0,,,,70.0,-20.8,131.0,151.5,,,159.05,0.0692,0.1598,,4.6,4.6,,2000,171.6,0.7127039627039627,1,0.026806526806526804,1,0.6608557844690967,1,0,0,161.55000000004074,0.0,0.0,0.3037,0,70.0,0,1.0049301561216104,1.0040128410914928,1,0.7092074592074592,0.658214474379292,1,5
12104,236905,STERLING TOOLS LTD.,20010331,12,IGAAP,415.3,410.4,,,,415.3,30.9,74.4,43.9,50.5,31.5,7.5849,411.5,,0.0,39.5,3422300.0,,34.2,,,,34.223,253.6,104.0,411.5,,,387.9,0.7753,1.2719,0.4101,60.4,68.3,0.1,2000,368.5,1.1270013568521031,1,0.16390773405698777,1,1.2902829028290284,0,0,0,390.0000000000407,0.0,0.0,1.3808,0,34.223,0,1.0119395711500976,1.010353960992054,1,1.1137042062415197,1.277060270602706,0,3
12107,236919,STERLITE INDUSTRIES (INDIA) LTD. [MERGED],20010630,12,IGAAP,21411.8,20658.8,4.9,4.9,,21406.9,1279.0,3821.9,1395.0,2168.8,1276.6,5.9635,35226.6,,0.0,5404.9,55992555.0,25000000.0,280.0,250.0,,,559.9256,16842.6,12711.2,35226.6,,,36764.9,0.4812,0.7439,0.7661,5101.5,5293.3,380.4,2000,38422.6,0.557143452030836,1,0.13277341981021587,1,0.6237583620514899,0,0,0,36824.60000000004,0.0,0.0,1.2973,0,559.1256,0,1.0362121710844774,1.0450989757469618,0,0.5376731402872268,0.5968414250962902,0,2
12112,236953,STEWARTS & LLOYDS OF INDIA LTD.,20010331,12,IGAAP,369.2,350.6,18.2,11.9,6.3,351.0,14.5,35.4,18.8,8.6,-3.7,-1.0541,304.7,,0.0,189.9,3000000.0,,30.0,,,,30.0,68.8,31.5,304.7,,,333.75,1.055,1.1323,0.4578,27.4,26.4,,2000,370.4,0.9476241900647949,1,0.07397408207343413,1,1.3329755835792862,0,0,0,337.5500000000429,0.0,0.0,1.0884,1,30.0,0,1.0011409013120365,1.001007455168245,1,0.9465442764578835,1.3316340220016099,0,4
12117,236998,STILES INDIA LTD.,20010331,6,IGAAP,1.8,0.7,1.0,0.2,0.8,0.8,-24.3,-12.0,-24.3,-16.9,-24.2,-3025.0000,119.0,,0.0,19.9,31179837.0,,311.8,,,,311.7984,31.3,59.3,119.0,,,121.4,0.2052,0.5175,1.8946,-17.0,-17.8,18.1,2000,123.8,0.006462035541195477,1,-0.1373182552504039,0,0.6506682867557716,0,0,0,121.40000000004294,0.0,0.0,0.7812,0,91.7984,0,1.142857142857143,1.0009345794392523,1,0.005654281098546042,0.6500607533414338,0,2
12120,237030,B S E LTD.,20010331,12,IGAAP,2213.5,51.1,,,,2213.5,527.2,1593.8,527.2,-1200.3,527.3,23.8220,13635.8,,0.0,6715.5,,,,,,,0.0,5905.2,1000.0,13635.8,,,16912.55,1.4671,1.4671,0.1693,0.0,,,2000,20189.3,0.10963728311531357,1,0.0,0,0.2380260306502472,0,0,0,16912.55000000004,0.0,0.0,0.6777,1,0.0,0,43.31702544031311,50.67127071823204,0,0.0025310436716478534,0.004697455328756991,0,2
12123,237033,STOCKNET INTERNATIONAL LTD.,20010630,12,IGAAP,88.6,59.7,,,,88.6,36.4,40.7,36.4,7.8,36.7,41.4221,213.4,,0.0,26.2,5500350.0,,55.0,,,,55.0035,187.2,,213.4,,,190.7,5.1069,5.9198,0.0,67.1,67.3,,2000,168.1,0.527067221891731,1,0.39916716240333133,1,0.6771050800278358,0,0,0,190.75000000003874,0.0,0.0,6.5833,0,55.0035,0,1.4840871021775544,1.5419968304278922,0,0.35514574657941705,0.4391092553931803,0,2
12126,237077,STONE INDIA LTD.,20010331,12,IGAAP,348.0,330.4,,,,348.0,-101.9,7.4,-101.9,-27.4,-100.6,-28.9080,637.7,,0.0,137.9,7667963.0,,76.7,,,,76.6796,216.9,207.9,637.7,,,676.75,0.8199,1.0511,0.9585,50.5,-19.9,,2000,723.3,0.48112816258813773,1,0.06981888566293377,1,0.5946952764118612,0,0,0,680.5000000000387,0.0,0.0,1.3558,0,76.6796,0,1.053268765133172,1.04421768707483,1,0.4567952440204618,0.5695127402771569,0,3
12132,237137,STOVEC INDUSTRIES LTD.,20010331,12,IGAAP,455.1,440.8,7.6,7.6,,447.5,27.7,67.0,30.3,32.4,20.5,4.5810,381.5,,0.0,121.5,2088016.0,,20.9,,,,20.8802,148.1,81.9,381.5,,,381.45,0.5892,0.9843,0.5529999999999999,57.9,59.4,,2000,391.4,1.1433316300459888,1,0.14793050587634135,1,1.1291747170852884,1,0,0,386.4500000000387,0.0,0.0,0.9251,1,20.8802,0,1.0151996370235934,1.0151364764267992,1,1.1262135922330099,1.1123378415677614,1,6
12135,237251,VARDHMAN CONCRETE LTD.,20010331,12,IGAAP,29.3,28.0,1.1,1.1,,28.2,0.3,7.7,0.4,2.9,-0.2,-0.7092,137.4,,0.0,53.1,5000000.0,,50.0,,,,50.0,55.0,20.0,137.4,,,127.25,0.1923,1.0503,0.3636,-8.2,-8.2,,2000,134.6,0.20950965824665677,1,-0.06092124814264487,0,0.8027806385169929,0,0,0,136.00000000003874,0.0,0.0,1.0788,0,50.0,0,1.0071428571428571,1.0032175032175032,1,0.20802377414561665,0.800205973223481,0,2
12138,237266,STRIDES PHARMA SCIENCE LTD.,20010331,12,IGAAP,1768.2,1740.6,,,,1768.2,132.9,454.0,141.4,342.8,140.4,7.9403,3508.7,,0.0,427.8,16763511.0,600000.0,167.6,60.0,,,167.6351,1572.2,1484.5,3508.7,,,3049.3,0.5216,0.8371,0.9817,326.1,385.0,,2000,2656.5,0.6656126482213439,1,0.12275550536420103,1,0.865854933110368,0,0,0,3082.6000000000386,0.0,0.0,1.2424,0,136.1907,0,1.0158566011720098,1.0677277999742236,0,0.6552230378317334,0.8109322742474917,0,2
12145,237475,SUASHISH DIAMONDS LTD.,20010331,12,IGAAP,5869.9,5692.7,,,,5869.9,259.7,745.5,287.2,526.8,260.0,4.4294,7469.2,,0.0,154.9,20860800.0,,208.6,,,,208.608,4282.1,2976.7,7469.2,,,7355.15,0.6604,2.1857,0.6951,396.2,428.5,,2000,7241.1,0.8106365055033075,1,0.05471544378616508,1,1.1477059662505409,0,0,0,7355.150000000039,0.0,0.0,1.9986,1,208.608,0,1.0311275844502608,1.009287053086994,1,0.7861650854151992,1.1371452380570823,0,4
12148,237560,SUBEX LTD.,20010331,12,IGAAP,557.9,552.4,,,,557.9,102.8,126.6,102.9,101.2,104.5,18.7310,679.4,,0.0,33.1,7125680.0,,71.3,,,,71.2568,488.4,130.1,679.4,,,652.6,3.9133,3.9775,0.2664,56.2,57.3,,2000,635.4,0.8780295876613157,1,0.08844822159269752,1,3.1464143426294817,0,0,0,657.4000000000383,0.0,0.0,2.2337,1,35.6284,0,1.0099565532223027,1.012175584748478,0,0.8693736229146994,3.108565737051793,0,3
12151,237735,S P M L INFRA LTD.,20010331,12,IGAAP,1953.7,1922.2,0.1,0.1,,1953.6,1.5,156.3,2.3,68.5,4.1,0.2099,1938.4,,0.0,841.0,6231280.0,,62.3,,,,62.3128,713.1,374.4,1938.4,,,1858.55,0.9975,1.105,0.525,-99.8,-79.6,,2000,1795.9,1.0878111253410545,1,-0.05557102288546133,0,1.5166388086916882,0,0,0,1867.1500000000383,0.0,0.0,1.0157,1,93.9444,1,1.0163354489647278,1.010990124082046,1,1.0703268556155687,1.5001519525907916,0,4
