,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
3133,55598,DAMODAR INDUSTRIES LTD.,20070331,12,IGAAP,639.2,628.9,8.7,,8.7,630.5,23.4,46.0,34.4,30.8,14.8,2.3473,717.6,,0.0,21.2,3095700.0,,31.0,,,,30.956999999999997,147.1,534.2,717.6,,,486.75,2.4356,3.181,3.6315,12.9,19.7,39.3,2006,256.5,2.4580896686159845,1,0.050292397660818715,1,3.664814814814815,0,0,0,487.05000000004543,0.0,0.0,1.4585,1,30.956999999999997,0,1.0025441246621085,1.00016846361186,1,2.4518518518518517,3.6641975308641976,0,4
3136,55743,DANLAW TECHNOLOGIES INDIA LTD.,20070331,12,IGAAP,91.9,85.6,,,,91.9,0.6,5.9,1.3,-4.7,0.6,0.6529,346.8,,0.0,24.9,3720300.0,,37.2,,,,37.203,216.5,1.7,346.8,,,240.3,6.316,6.66,0.0079,4.0,17.4,,2006,321.3,0.286025521319639,1,0.012449424214130096,1,0.2982332155477032,0,0,0,334.05000000004543,0.0,0.0,38.1538,0,32.203,0,1.0735981308411215,1.073791348600509,0,0.26641767818238404,0.27773851590106,0,2
3145,55912,PAUSHAK LTD.,20070331,12,IGAAP,233.3,222.9,1.6,0.6,1.0,231.7,24.2,53.2,36.0,34.1,22.6,9.7540,370.9,,0.0,104.0,3207114.0,,32.1,,,,32.0711,183.7,55.7,370.9,,,355.3,0.4243,0.8355,0.3032,208.4,219.6,,2006,339.7,0.6820724168383868,1,0.613482484545187,1,0.7903443619176233,0,0,0,355.30000000004554,0.0,0.0,2.0831,0,29.2837,0,1.0394795872588605,1.047427293064877,0,0.6561672063585517,0.7545577312626603,0,2
3151,56285,DATAMATICS GLOBAL SERVICES LTD.,20070331,12,IGAAP,743.4,684.2,0.4,0.4,,743.0,207.5,259.2,217.8,160.6,207.5,27.9273,2556.4,,0.0,110.8,40616837.0,,203.6,,,,406.1684,2390.8,,2556.4,,,2491.3,13.5451,13.5451,0.0,317.0,329.3,0.5,2006,2426.2,0.30624021102959365,1,0.13065699447695986,1,0.33029449881574835,0,0,0,2491.300000000046,0.0,0.0,12.0324,1,405.9974,0,1.0859397836889797,1.1984757580671315,0,0.2820047811392301,0.275595477499218,1,4
3154,56294,WEP SOLUTIONS LTD.,20070331,12,IGAAP,17.0,10.9,5.4,5.2,0.2,11.6,6.4,6.9,6.4,0.4,1.0,8.6207,27.3,,0.0,12.7,12601300.0,,126.0,,,,126.01299999999999,13.9,0.4,27.3,,,31.05,0.3701,1.2205,0.0288,2.2,2.2,,2006,34.8,0.33333333333333337,1,0.06321839080459771,1,0.2743142144638404,1,0,0,31.050000000046428,0.0,0.0,0.8819,1,126.01299999999999,0,1.0642201834862384,1.0377358490566038,1,0.31321839080459773,0.2643391521197007,1,6
3170,56680,DAZZEL CONFINDIVE LTD.,20070331,12,IGAAP,5.3,4.3,0.2,,0.2,5.1,0.4,4.3,0.5,3.2,0.2,3.9216,50.7,,0.0,7.8,3898200.0,,39.0,,,,38.982,42.8,,50.7,,,48.75,0.0506,1.0759,0.0,-2.4,-2.1,2.2,2006,46.8,0.10897435897435898,1,-0.05128205128205128,0,0.07109004739336493,1,0,0,48.750000000046434,0.0,0.0,1.7424,0,38.982,0,1.1860465116279069,1.2,0,0.09188034188034189,0.059241706161137435,1,3
3175,56845,KINGFISHER AIRLINES LTD.,20070630,12,IGAAP,21683.7,18013.4,3145.2,260.6,2884.6,18538.5,-4195.8,-3088.9,-4161.8,-7208.2,-7341.0,-39.5987,18031.2,,0.0,4755.3,98182007.0,,1354.7,,,,981.8201,3559.6,9167.2,18031.2,,,13936.4,0.6164,0.6608,2.5753,-5523.6,-5465.2,5760.7,2006,10519.8,1.7622483317173332,1,-0.5250670164832032,0,3.1714299720574535,0,0,0,14275.500000000045,0.0,0.0,0.7120000000000001,0,31.0619,0,1.0291505212786036,1.0056114280384871,1,1.7123329340861997,3.153733026128732,0,2
3178,56846,DECCAN BEARINGS LTD.,20070331,12,IGAAP,78.2,77.3,,,,78.2,-3.5,-2.0,-4.4,-0.5,0.7,0.8951,67.9,,0.0,17.6,2183334.0,,21.8,,,,21.8333,33.8,7.4,67.9,,,63.8,1.1928,2.0,0.2189,-1.1,0.1,,2006,68.1,1.1483113069016153,1,-0.01615271659324523,0,1.1014669926650367,1,0,0,68.0000000000444,0.0,0.0,2.2973,0,21.8333,0,1.0116429495472188,1.0078299776286352,1,1.1350954478707784,1.0929095354523228,1,4
3181,56857,DECCAN CEMENTS LTD.,20070331,12,IGAAP,2028.6,2015.1,0.2,0.1,0.1,2028.4,284.2,492.1,428.9,424.9,285.7,14.0850,1635.4,,0.0,113.0,7003750.0,,70.0,,,,70.0375,932.7,265.5,1635.4,,,1370.25,1.587,1.7448,0.2847,445.8,576.4,,2006,1115.2,1.8188665710186513,1,0.3997489239598278,1,1.6650722374072626,1,0,0,1375.3000000000445,0.0,0.0,1.6266,1,70.0375,0,1.006600168726118,1.0027630805408583,1,1.8069404591104734,1.6604841858648964,1,6
3184,56896,DECCAN GRANITES LTD.,20070331,12,IGAAP,470.8,470.6,,,,470.8,-5.3,23.6,-5.1,7.9,-5.2,-1.1045,330.4,,0.0,262.6,10853300.0,,108.5,,,,108.53299999999999,-606.1,667.8,330.4,,,315.5,0.4419,0.4771,,0.0,,,2006,300.6,1.5662009314703924,1,0.0,0,1.3963763509218055,1,0,0,315.50000000004445,0.0,0.0,0.306,1,108.53299999999999,0,1.0004249893752657,1.001367677228174,0,1.5655355954757153,1.3944691671964398,1,4
3187,56927,DECCAN POLYPACKS LTD.,20070331,12,IGAAP,313.5,306.3,,,,313.5,3.3,19.6,6.3,9.6,3.3,1.0526,170.6,,0.0,61.0,2115000.0,,21.2,,,,21.15,25.8,69.9,170.6,,,156.8,0.7147,1.0905,2.7093,-10.8,-10.0,,2006,143.0,2.1923076923076925,1,-0.07552447552447553,0,2.208695652173913,0,0,0,156.80000000004446,0.0,0.0,0.9189,1,21.15,0,1.0235063663075417,1.007137192704203,1,2.141958041958042,2.1930434782608694,0,3
3190,56997,DECO-MICA LTD.,20070331,12,IGAAP,165.8,165.3,,,,165.8,1.7,6.4,3.0,4.7,1.8,1.0856,113.2,,0.0,41.4,4200000.0,,42.0,,,,42.0,39.8,26.9,113.2,,,101.25,1.4113,2.0647,0.6759,-5.0,-3.8,,2006,89.3,1.8566629339305714,1,-0.055991041433370664,0,1.5238693467336684,1,0,0,101.2500000000445,0.0,0.0,2.3556,0,42.0,0,1.0030248033877798,1.0,1,1.8510638297872342,1.5238693467336684,1,4
3193,57001,DECOLIGHT CERAMICS LTD.,20070331,12,IGAAP,549.2,542.4,,,,549.2,50.6,126.1,84.1,105.2,50.6,9.2134,734.4,,0.0,99.3,10000270.0,,100.0,,,,100.0027,232.2,334.8,734.4,,,614.95,0.4446,1.1,1.4419,110.1,126.3,18.5,2006,504.9,1.087740146563676,1,0.21806298276886513,1,1.20355229771638,0,0,0,619.6500000000443,0.0,0.0,1.2694,0,59.9807,0,1.0125368731563422,1.0023479690068091,1,1.0742721330956626,1.2007330138144912,0,3
3199,57219,DEEP DIAMOND INDIA LTD.,20070331,12,IGAAP,36.1,36.1,,,,36.1,0.8,3.8,1.5,2.5,1.1,3.0471,59.3,,0.0,0.2,3200000.0,,32.0,,,,32.0,55.7,2.1,59.3,,,58.55,8.8286,15.7429,0.0377,0.2,0.8,,2006,57.8,0.6245674740484429,1,0.003460207612456748,1,0.6274165202108963,0,0,0,58.55000000004436,0.0,0.0,19.8519,0,32.0,0,1.0,1.0,0,0.6245674740484429,0.6274165202108963,0,2
3202,57235,DEEP INDUSTRIES LTD.,20070331,12,IGAAP,155.1,82.6,,,,155.1,53.0,79.6,59.3,21.0,80.8,52.0954,801.3,,0.0,20.1,8700000.0,,200.0,,,,87.0,620.3,61.7,801.3,,,530.15,5.6196,6.1744,0.0995,32.0,4.8,369.4,2006,297.6,0.5211693548387096,1,0.1075268817204301,1,0.3448275862068966,1,0,0,549.4500000000444,0.0,0.0,1.1233,1,65.0,0,1.87772397094431,1.083676268861454,1,0.2775537634408602,0.31820165866433875,0,5
3205,57378,DEEPAK FERTILISERS & PETROCHEMICALS CORPN. LTD.,20070331,12,IGAAP,9426.9,9116.2,7.1,5.9,1.2,9419.8,929.3,1787.3,1281.5,1097.3,933.8,9.9132,12087.9,,0.0,1387.0,88204943.0,,882.0,,,,882.0494,6335.8,3253.2,12087.9,,,10858.25,0.5325,0.8932,0.5135,655.5,1004.1,,2006,9672.6,0.9738643177635795,1,0.06776874883692079,1,0.8058157591544358,1,0,0,10880.250000000045,0.0,0.0,1.1786,0,882.0494,0,1.033303350080077,1.0503068686341082,0,0.9424766867233216,0.7672193558082452,1,4
3208,57447,DEEPAK NITRITE LTD.,20070331,12,IGAAP,4955.7,4580.0,337.0,36.9,300.1,4618.7,356.8,730.2,411.2,206.7,28.1,0.6084,4415.3,,0.0,722.8,5982062.0,,89.6,,,,59.8206,1606.8,1704.6,4415.3,,,3585.35,0.7247,1.0898,1.0609,-134.0,-79.1,436.8,2006,2862.1,1.6137451521610007,1,-0.04681876943503022,0,1.27793383786642,1,0,0,3638.700000000047,0.0,0.0,1.0194,1,59.8206,0,1.0084497816593887,1.0052773878230126,1,1.6002236120331226,1.271225090055851,1,5
3211,57488,DEEPAK SPINNERS LTD.,20070630,12,IGAAP,2016.2,1958.1,6.5,3.8,2.7,2009.7,5.3,171.6,11.1,32.2,-1.2,-0.0597,1944.1,,0.0,67.5,7212868.0,,72.1,,,,72.1287,605.1,1053.1,1944.1,,,1899.95,0.4237,1.0573,1.7404,116.4,121.7,,2006,1855.8,1.082929194956353,1,0.06272227610733916,1,1.606992905747792,0,0,0,1899.9500000000469,0.0,0.0,1.1385,0,72.1287,0,1.0263520759920333,1.014857822071866,1,1.0551244746201098,1.583466048935862,0,3
3217,57784,REIL ELECTRICALS INDIA LTD.,20070331,12,IGAAP,347.4,346.5,0.5,0.5,,346.9,11.2,28.2,13.2,46.9,36.8,10.6082,253.5,,0.0,53.8,3775000.0,300000.0,37.8,30.0,,,37.75,148.7,75.6,253.5,,,265.8,1.1706,1.8273,0.6369,25.9,27.9,,2006,278.1,1.247393024092053,1,0.09313196691837468,1,0.967277093965776,1,0,0,265.80000000004674,0.0,0.0,1.5635,1,37.75,0,1.0011544011544011,1.0012430080795525,0,1.2459546925566343,0.9660762533773641,1,5
3223,58197,DELTON CABLES LTD.,20070331,12,IGAAP,1370.2,1367.3,,,,1370.2,34.3,113.5,57.0,100.6,34.6,2.5252,766.7,,0.0,251.0,2880000.0,,28.8,,,,28.8,174.6,270.1,766.7,,,701.2,0.7106,1.1106,1.547,-19.6,-4.8,,2006,673.7,2.0338429568057,1,-0.029093068131215673,0,2.240733590733591,0,0,0,720.2000000000468,0.0,0.0,1.0052,1,28.8,0,1.0021209683317487,1.0014667817083693,1,2.0295383701944485,2.2374517374517375,0,3
3226,58206,DELTRON LTD.,20070331,12,IGAAP,4.6,0.1,,,,4.6,1.3,1.9,1.5,-2.6,1.3,28.2609,71.7,,0.0,1.3,2850000.0,,28.5,,,,28.5,67.1,1.3,71.7,,,76.15,13.6563,13.6875,0.0194,11.4,12.0,,2006,80.6,0.05707196029776675,1,0.141439205955335,1,0.013871374527112233,1,1,0,76.1500000000467,0.0,0.0,11.6207,1,25.5,0,45.99999999999999,11.0,1,0.001240694789081886,0.001261034047919294,0,6
3229,58298,K G N ENTERPRISES LTD.,20070331,12,IGAAP,796.2,796.2,,,,796.2,0.6,4.2,0.8,0.9,0.6,0.0754,319.3,,0.0,14.1,20470000.0,,204.7,,,,204.7,298.0,,319.3,,,312.35,2.2838,2.2838,0.0,-4.2,-4.0,,2006,305.4,2.6070726915520632,1,-0.013752455795677802,0,0.5248618784530387,1,0,0,312.35000000004663,0.0,0.0,17.2,0,204.7,0,1.0,1.0260482846251588,0,2.6070726915520632,0.5115372115697108,1,3
3236,58348,DENIS CHEM LAB LTD.,20070331,12,IGAAP,155.6,154.1,0.2,,0.2,155.4,5.0,17.4,8.2,12.1,4.8,3.0888,155.5,,0.0,58.5,1124318.0,,11.2,,,,11.2432,36.6,57.0,155.5,,,134.6,0.4571,0.6449,1.5574,20.5,21.9,,2006,113.8,1.3655536028119508,1,0.18014059753954306,1,1.1873935264054514,1,0,0,134.6500000000466,0.0,0.0,0.9242,0,11.2432,0,1.0084360804672292,1.0167760758570388,0,1.3541300527240774,1.1678023850085177,1,4
3241,58353,VELJAN DENISON LTD.,20070930,12,IGAAP,548.1,546.7,0.6,0.6,,547.5,92.2,171.9,150.9,157.5,91.7,16.7489,561.0,,0.0,120.8,1800000.0,,18.0,,,,18.0,291.8,93.3,561.0,,,460.95,1.1840000000000002,1.6269,0.3197,51.7,92.8,,2006,360.9,1.517040731504572,1,0.14325297866445,1,1.094779819189268,1,0,0,460.9500000000466,0.0,0.0,2.124,0,18.0,0,1.0014633254069873,1.0021356113187398,0,1.5148240509836521,1.0924467774861477,1,4
3244,58373,DENSO INDIA PVT. LTD.,20070331,12,IGAAP,5000.7,4936.1,4.3,4.0,0.3,4996.4,276.6,575.8,437.3,377.9,275.4,5.5120,3056.8,,0.0,551.2,28062000.0,,280.6,,,,280.62,1622.8,69.4,3056.8,,,2775.2,1.4035,1.6982,0.0428,371.3,505.6,,2006,2493.6,2.0036894449791465,1,0.14890118703881938,1,2.0748279396690585,0,0,0,2775.2000000000467,0.0,0.0,1.7180000000000002,0,280.6249,1,1.0122161220396668,1.007131687437805,1,1.9795075393006099,2.0601356958070975,0,4
3252,58618,DESH RAKSHAK AUSHDHALAYA LTD.,20070331,12,IGAAP,21.2,21.0,0.1,0.1,,21.1,-1.6,1.0,-1.6,-0.9,-1.7,-8.0569,76.0,,0.0,4.0,5002600.0,,44.4,,,,50.026,67.5,3.0,76.0,,,77.2,6.3478,7.9565,0.0444,0.0,,,2006,79.6,0.2650753768844221,1,0.0,0,0.26368159203980096,1,0,0,77.80000000004638,0.0,0.0,4.4598,1,50.026,0,1.0047619047619047,1.004739336492891,1,0.26381909547738697,0.26243781094527363,1,5
3255,58670,DESIGN AUTO SYSTEMS LTD.,20070331,9,IGAAP,325.5,304.5,20.9,20.7,0.2,304.6,-15.2,45.3,-14.9,16.2,-35.5,-11.6546,1630.5,,0.0,84.9,107325000.0,,1073.3,,,,1073.25,887.3,657.7,1630.5,,,1634.75,3.2319999999999998,3.7156,0.7412,55.4,35.5,,2006,1639.0,0.18584502745576573,1,0.03380109823062843,1,0.3294835736939741,0,0,0,1634.7500000000466,0.0,0.0,2.8967,1,1073.25,0,1.000328407224959,1.0001816530426886,1,0.18578401464307503,0.3294237328705643,0,4
3258,58917,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.,20070331,12,IGAAP,91.0,86.2,4.4,4.3,0.1,86.6,-2.4,8.1,-1.5,3.1,-2.5,-2.8868,133.2,,0.0,10.2,7468920.0,,74.7,,,,74.6892,66.8,37.7,133.2,,,134.55,0.3698,0.5156,0.5644,9.3,9.4,,2006,135.9,0.6372332597498159,1,0.0684326710816777,1,0.6651090342679128,0,0,0,134.55000000004668,0.0,0.0,0.478,1,49.5,0,1.0046403712296983,1.076923076923077,0,0.6342899190581309,0.6176012461059189,1,4
3261,58975,CONFIDENCE PETROLEUM INDIA LTD.,20070331,12,IGAAP,546.2,541.3,0.4,,0.4,545.8,64.8,97.1,73.4,81.0,64.4,11.7992,405.3,,0.0,116.8,152500000.0,,152.5,,,,1525.0,206.7,73.2,405.3,,,342.9,0.7896,1.0766,0.3541,89.2,97.8,,2006,280.5,1.9458110516934044,1,0.3180035650623886,1,7.487394957983192,0,0,0,342.9000000000467,0.0,0.0,1.4291,0,52.5,0,1.008313319785701,1.0507075471698113,0,1.9297682709447415,7.126050420168067,0,2
3269,59204,DHARTI PROTEINS LTD.,20070331,12,IGAAP,51.2,51.0,0.2,,0.2,51.0,-0.4,2.5,-0.1,1.7,-0.6,-1.1765,135.6,,0.0,45.7,10277200.0,,102.8,,,,102.772,75.0,14.6,135.6,,,150.95,0.4158,0.4945,0.1947,24.2,24.0,,2006,166.3,0.306674684305472,1,0.1455201443174985,1,0.8828733191790515,0,0,0,150.9500000000467,0.0,0.0,0.9167,0,102.772,0,1.0,1.0064542154094394,0,0.306674684305472,0.8772116065109695,0,2
3272,59231,DEVINE IMPEX LTD.,20070331,12,IGAAP,8.2,6.8,,,,8.2,0.1,1.3,0.2,-0.5,0.1,1.2195,52.2,,0.0,3.5,5251400.0,,52.5,,,,52.513999999999996,47.2,1.2,52.2,,,52.75,3.6316,8.8421,0.0254,1.2,1.2,0.1,2006,53.5,0.15327102803738316,1,0.022429906542056073,1,0.34389140271493207,0,0,0,52.85000000004671,0.0,0.0,4.3571,1,52.513999999999996,0,1.2058823529411764,1.0066225165562914,1,0.12710280373831775,0.34162895927601805,0,4
3275,59234,DEVINSU TRADING LTD.,20070331,12,IGAAP,1.4,0.9,,,,1.4,1.1,1.2,1.2,0.7,1.1,78.5714,25.6,,0.0,0.2,500000.0,,5.0,,,,5.0,24.2,,25.6,,,25.6,5.4286,5.4286,0.0,0.4,0.4,,2006,25.6,0.05468749999999999,1,0.015625,1,0.0391304347826087,1,0,0,25.60000000004672,0.0,0.0,3.8333,1,5.0,0,1.5555555555555554,1.0,1,0.03515625,0.0391304347826087,0,5
3286,59402,DEWAN TYRES LTD.,20070331,12,IGAAP,0.6,0.5,,,,0.6,-42.3,-5.1,-42.3,-13.1,-42.2,-7033.3333,173.2,,0.0,86.0,7492500.0,,74.9,,,,74.925,-594.2,660.9,173.2,,,173.15,0.1457,0.1632,,0.4,0.5,,2006,189.0,0.0031746031746031746,1,0.0021164021164021165,1,0.18564005668398678,0,0,0,181.10000000004666,0.0,0.0,0.1942,0,74.925,0,1.2,1.0051150895140664,1,0.0026455026455026454,0.1846953235710912,0,3
3290,59539,DHAMPURE SPECIALTY SUGARS LTD.,20070331,12,IGAAP,171.3,169.0,0.6,,0.6,170.7,5.1,10.9,7.3,5.7,5.0,2.9291,159.4,,0.0,15.7,6261200.0,,71.6,,,,62.611999999999995,135.9,4.6,159.4,,,138.95,2.6502,3.7444,0.0338,-1.8,2.7,36.0,2006,119.2,1.4320469798657718,1,-0.015100671140939598,0,1.266472868217054,1,0,0,139.30000000004665,0.0,0.0,1.8604,1,62.611999999999995,0,1.010059171597633,1.0275157232704402,0,1.4177852348993287,1.2325581395348837,1,4
3293,59540,DHAMPUR SUGAR MILLS LTD.,20070930,12,IGAAP,6798.8,6467.2,91.2,25.7,65.5,6707.6,-602.5,222.2,-781.6,-458.1,-644.6,-9.6100,14596.6,,0.0,2727.5,46094316.0,1157383.0,475.6,115.7,,,460.9432,4110.8,6839.3,14596.6,,,12173.15,0.1686,0.5871,1.7119,-189.8,-168.6,,2006,9749.7,0.6879801429787583,1,-0.01946726565945619,0,1.5657375302081926,0,0,0,12173.150000000049,0.0,0.0,1.0342,0,344.1932,0,1.0371721919841663,1.0164980802588242,1,0.6633229740402268,1.5403251227090555,0,2
3299,59616,DHANALAXMI ROTO SPINNERS LTD.,20070331,12,IGAAP,63.3,61.2,,,,63.3,0.9,2.5,1.5,0.0,1.0,1.5798,63.7,,0.0,18.4,3900300.0,,39.0,,,,39.003,41.2,2.7,63.7,,,54.7,0.9468,1.4574,0.0655,3.1,3.4,,2006,45.7,1.3851203501094091,1,0.06783369803063458,1,1.1447368421052633,1,0,0,54.70000000004784,0.0,0.0,4.4773,0,39.003,0,1.034313725490196,1.0609756097560976,0,1.3391684901531729,1.0789473684210527,1,4
3312,59796,DHANLAXMI FABRICS LTD.,20070331,12,IGAAP,525.1,520.3,1.0,1.0,,524.1,39.5,104.0,60.2,66.9,38.5,7.3459,533.3,,0.0,45.8,6021100.0,,60.2,,,,60.211000000000006,182.1,217.4,533.3,,,516.0,0.97,1.8468,1.1938,-12.6,-5.6,,2006,499.2,1.0498798076923077,1,-0.025240384615384616,0,1.4059652029826015,0,0,0,516.2500000000477,0.0,0.0,0.9144,1,60.211000000000006,0,1.0073034787622526,1.0101190476190476,0,1.0422676282051282,1.3918806959403478,0,2
3315,59839,WESTLIFE DEVELOPMENT LTD.,20070331,12,IGAAP,27.8,0.1,1.1,0.3,0.8,26.7,24.0,26.9,26.5,-0.8,22.9,85.7678,147.8,,0.0,,200000.0,,2.0,,,,2.0,144.9,,147.8,,,134.8,29.1379,29.1379,0.0,-2.3,0.4,,2006,121.8,0.21921182266009853,1,-0.01888341543513957,0,0.8338278931750741,0,0,0,134.80000000004776,0.0,0.0,64.5556,0,2.0,0,267.0,562.0,0,0.0008210180623973728,0.001483679525222552,0,1
3318,59898,DHANUKA AGRITECH LTD.,20070331,12,IGAAP,2312.8,2307.0,2.4,0.1,2.3,2310.4,105.0,235.1,163.3,205.9,102.6,4.4408,1450.6,,0.0,480.6,1980000.0,,19.8,,,,19.8,397.8,415.8,1450.6,,,924.05,0.9159999999999999,1.3215,1.0452,-203.4,-145.8,72.0,2006,398.8,5.793380140421264,1,-0.5100300902708125,0,2.0175879396984926,1,0,0,924.7000000000478,0.0,0.0,1.7562,0,19.8,0,1.0014737754659733,1.0032797126347026,0,5.784854563691073,2.010992462311558,1,3
3321,59930,DHANVANTRI JEEVAN REKHA LTD.,20070331,12,IGAAP,28.8,28.4,,,,28.8,0.6,7.0,0.8,1.9,0.6,2.0833,60.6,,0.0,3.2,4208800.0,,42.1,,,,42.088,46.6,10.7,60.6,,,61.45,0.6047,0.6977,0.2296,6.0,6.0,,2006,62.3,0.46227929373996796,1,0.09630818619582665,1,0.39507959479015925,1,0,0,61.450000000047794,0.0,0.0,0.6279,1,42.088,0,1.0140845070422535,1.011111111111111,1,0.45585874799357945,0.39073806078147616,1,6
3327,59993,DHAR TEXTILE MILLS LTD.,20070331,12,IGAAP,507.0,505.6,0.7,0.6,0.1,506.3,-155.8,32.5,-155.8,-1.5,-155.0,-30.6143,497.9,,0.0,113.9,6308753.0,3500000.0,63.1,35.0,,,63.0875,-973.6,1378.1,497.9,,,502.65,0.1125,0.3165,,7.9,9.4,,2006,507.9,0.996849773577476,1,0.015554242961212838,1,0.8573800181104739,1,0,0,502.9000000000478,0.0,0.0,0.2657,1,63.0875,0,1.001384493670886,1.0007045974986788,1,0.9954715495176216,0.8567763356474495,1,6
3330,60076,DHARAMSI MORARJI CHEMICAL CO. LTD.,20070930,18,IGAAP,2851.7,2812.6,13.9,,13.9,2837.8,-148.4,-84.9,-360.7,-255.7,-161.7,-5.6981,2357.5,,0.0,1088.8,20291121.0,600000.0,208.4,60.0,,,202.9112,-109.1,925.5,2357.5,,,2228.0,0.4415,0.5972,,152.7,154.8,,2006,2169.3,1.308163923846402,1,0.0703913704881759,1,0.848860257680872,1,0,0,2263.4000000000483,0.0,0.0,0.8213,0,202.9112,0,1.008959681433549,1.0231863596872286,0,1.296547273313972,0.8296242904766195,1,4
3333,60085,DHARANI FINANCE LTD.,20070331,12,IGAAP,23.9,19.2,1.8,1.8,,22.1,-5.4,8.1,2.3,-0.5,-7.2,-32.5792,55.8,,0.0,1.7,4994400.0,,49.9,,,,49.943999999999996,48.5,,55.8,,,69.05,3.7073,3.7073,0.0,-0.6,-0.6,,2006,82.3,0.2685297691373026,1,-0.007290400972053463,0,0.2919418758256275,0,0,0,69.05000000004821,0.0,0.0,1.9244,1,49.943999999999996,0,1.1510416666666667,1.262857142857143,0,0.2332928311057108,0.23117569352708056,1,3
3336,60090,DHARANI SUGARS & CHEMICALS LTD.,20070331,12,IGAAP,2876.5,2831.5,33.9,33.9,,2842.6,171.4,480.4,244.4,380.2,138.1,4.8582,2346.3,,0.0,118.2,25389846.0,,253.9,,,,253.8985,514.4,1483.2,2346.3,,,2236.8,0.6919,1.2235,2.8834,676.8,676.8,,2006,2127.3,1.336247825882574,1,0.31814976731067546,1,1.057575269682821,1,0,0,2236.8000000000484,0.0,0.0,1.6718,0,253.8985,0,1.003920183648243,1.002747839892529,1,1.3310299440605462,1.0546771856383836,1,5
3345,60504,DHOOT INDUSTRIAL FINANCE LTD.,20070331,12,IGAAP,700.4,644.2,,,,700.4,37.8,76.6,50.6,10.2,38.3,5.4683,399.0,,0.0,108.9,5420000.0,,54.2,,,,54.2,170.6,92.8,399.0,,,362.6,1.4519,2.4436,0.544,25.0,27.7,,2006,326.2,2.147148988350705,1,0.07664009809932557,1,2.7639269406392692,0,0,0,362.6000000000481,0.0,0.0,2.3893,1,54.2,0,1.0872399875814964,1.1013464337700145,0,1.9748620478234213,2.5095890410958903,0,3
3348,60505,PACHELI INDUSTRIAL FINANCE LTD.,20070331,12,IGAAP,28.6,28.6,,,,28.6,2.0,3.3,2.1,2.1,2.0,6.9930,79.7,,0.0,27.0,3732050.0,,37.3,,,,37.3205,37.7,14.2,79.7,,,74.9,0.496,0.496,0.3767,21.8,22.0,,2006,70.1,0.40798858773181174,1,0.3109843081312411,1,0.036124794745484405,1,0,0,74.90000000004808,0.0,0.0,0.099,1,37.3205,0,1.0,1.0,0,0.40798858773181174,0.036124794745484405,1,5
3354,60554,VAGHANI TECHNO-BUILD LTD.,20070331,12,IGAAP,1.8,1.7,,,,1.8,-1.7,-0.5,-1.7,-1.7,-1.7,-94.4444,67.9,,0.0,3.3,8700000.0,,87.0,,,,87.0,62.3,1.8,67.9,,,66.4,0.5,1.9211,0.0289,1.9,2.0,,2006,64.9,0.027734976887519257,1,0.02927580893682588,1,0.015408320493066254,1,1,0,66.4000000000481,0.0,0.0,8.3333,0,87.0,0,1.0588235294117647,1.0,1,0.02619414483821263,0.015408320493066254,1,6
3365,60605,DHUNSERI VENTURES LTD.,20070331,12,IGAAP,731.8,675.5,2.3,1.9,0.4,729.5,70.7,150.1,87.3,73.4,68.4,9.3763,1353.5,,0.0,62.8,6983800.0,,69.8,,,,69.83800000000001,708.4,523.5,1353.5,,,1270.35,0.9897,1.1954,0.7390000000000001,70.2,86.2,,2006,1187.2,0.6144710242587601,1,0.05913072776280323,1,0.6137587238285145,1,0,0,1270.3500000000479,0.0,0.0,1.1594,1,69.83800000000001,0,1.079940784603997,1.0646835005188515,1,0.5689858490566038,0.5764705882352942,0,5
